instancia,artista,t_lineal,t_binaria
0,Artista_0,0.046875,0.0
0,Artista_81,0.109375,0.0
0,Artista_163,0.125,0.0
0,Artista_245,0.125,0.0
0,Artista_326,0.125,0.0
1,Artista_0,0.0625,0.0
1,Artista_81,0.09375,0.0
1,Artista_163,0.109375,0.0
1,Artista_245,0.09375,0.0
1,Artista_326,0.109375,0.0
2,Artista_0,0.0625,0.0
2,Artista_81,0.078125,0.0
2,Artista_163,0.109375,0.0
2,Artista_245,0.109375,0.0
2,Artista_326,0.109375,0.0
3,Artista_0,0.046875,0.0
3,Artista_81,0.09375,0.0
3,Artista_163,0.109375,0.0
3,Artista_245,0.109375,0.0
3,Artista_326,0.109375,0.0
4,Artista_0,0.0625,0.0
4,Artista_81,0.09375,0.0
4,Artista_163,0.109375,0.0
4,Artista_245,0.109375,0.0
4,Artista_326,0.109375,0.0
5,Artista_0,0.0625,0.0
5,Artista_81,0.09375,0.0
5,Artista_163,0.109375,0.0
5,Artista_245,0.109375,0.0
5,Artista_326,0.109375,0.0
6,Artista_0,0.0625,0.0
6,Artista_81,0.09375,0.0
6,Artista_163,0.109375,0.0
6,Artista_245,0.109375,0.0
6,Artista_326,0.109375,0.0
7,Artista_0,0.078125,0.0
7,Artista_81,0.109375,0.0
7,Artista_163,0.15625,0.0
7,Artista_245,0.140625,0.0
7,Artista_326,0.140625,0.0
8,Artista_0,0.0625,0.0
8,Artista_81,0.09375,0.0
8,Artista_163,0.109375,0.0
8,Artista_245,0.109375,0.0
8,Artista_326,0.109375,0.0
9,Artista_0,0.0625,0.0
9,Artista_81,0.078125,0.0
9,Artista_163,0.109375,0.0
9,Artista_245,0.109375,0.0
9,Artista_326,0.109375,0.0
10,Artista_0,0.046875,0.0
10,Artista_81,0.09375,0.0
10,Artista_163,0.109375,0.0
10,Artista_245,0.109375,0.0
10,Artista_326,0.109375,0.0
11,Artista_0,0.046875,0.0
11,Artista_81,0.078125,0.0
11,Artista_163,0.109375,0.0
11,Artista_245,0.109375,0.0
11,Artista_326,0.109375,0.0
12,Artista_0,0.046875,0.0
12,Artista_81,0.078125,0.0
12,Artista_163,0.109375,0.0
12,Artista_245,0.109375,0.0
12,Artista_326,0.109375,0.0
13,Artista_0,0.0625,0.0
13,Artista_81,0.078125,0.0
13,Artista_163,0.109375,0.0
13,Artista_245,0.109375,0.015625
13,Artista_326,0.109375,0.0
14,Artista_0,0.046875,0.0
14,Artista_81,0.078125,0.0
14,Artista_163,0.125,0.0
14,Artista_245,0.109375,0.0
14,Artista_326,0.109375,0.0
15,Artista_0,0.0625,0.0
15,Artista_81,0.09375,0.0
15,Artista_163,0.109375,0.0
15,Artista_245,0.125,0.0
15,Artista_326,0.109375,0.0
16,Artista_0,0.0625,0.0
16,Artista_81,0.09375,0.0
16,Artista_163,0.109375,0.0
16,Artista_245,0.109375,0.0
16,Artista_326,0.109375,0.015625
17,Artista_0,0.046875,0.0
17,Artista_81,0.09375,0.0
17,Artista_163,0.109375,0.0
17,Artista_245,0.109375,0.0
17,Artista_326,0.109375,0.0
18,Artista_0,0.0625,0.0
18,Artista_81,0.09375,0.0
18,Artista_163,0.125,0.0
18,Artista_245,0.109375,0.0
18,Artista_326,0.125,0.0
19,Artista_0,0.0625,0.0
19,Artista_81,0.078125,0.0
19,Artista_163,0.109375,0.0
19,Artista_245,0.109375,0.0
19,Artista_326,0.109375,0.0
20,Artista_0,0.046875,0.0
20,Artista_81,0.078125,0.0
20,Artista_163,0.109375,0.0
20,Artista_245,0.109375,0.0
20,Artista_326,0.109375,0.0
21,Artista_0,0.0625,0.0
21,Artista_81,0.078125,0.0
21,Artista_163,0.109375,0.0
21,Artista_245,0.109375,0.0
21,Artista_326,0.109375,0.0
22,Artista_0,0.046875,0.0
22,Artista_81,0.078125,0.0
22,Artista_163,0.09375,0.0
22,Artista_245,0.109375,0.0
22,Artista_326,0.125,0.0
23,Artista_0,0.046875,0.0
23,Artista_81,0.078125,0.0
23,Artista_163,0.09375,0.0
23,Artista_245,0.109375,0.0
23,Artista_326,0.109375,0.0
24,Artista_0,0.0625,0.0
24,Artista_81,0.09375,0.0
24,Artista_163,0.125,0.0
24,Artista_245,0.109375,0.0
24,Artista_326,0.109375,0.0
25,Artista_0,0.0625,0.0
25,Artista_81,0.09375,0.0
25,Artista_163,0.109375,0.0
25,Artista_245,0.125,0.0
25,Artista_326,0.125,0.0
26,Artista_0,0.046875,0.0
26,Artista_81,0.078125,0.0
26,Artista_163,0.125,0.0
26,Artista_245,0.109375,0.0
26,Artista_326,0.09375,0.0
27,Artista_0,0.046875,0.0
27,Artista_81,0.09375,0.0
27,Artista_163,0.109375,0.0
27,Artista_245,0.109375,0.0
27,Artista_326,0.109375,0.0
28,Artista_0,0.0625,0.0
28,Artista_81,0.09375,0.0
28,Artista_163,0.125,0.0
28,Artista_245,0.109375,0.0
28,Artista_326,0.109375,0.0
29,Artista_0,0.046875,0.0
29,Artista_81,0.078125,0.0
29,Artista_163,0.109375,0.0
29,Artista_245,0.109375,0.0
29,Artista_326,0.109375,0.0
30,Artista_0,0.046875,0.0
30,Artista_81,0.078125,0.0
30,Artista_163,0.109375,0.0
30,Artista_245,0.109375,0.0
30,Artista_326,0.109375,0.0
31,Artista_0,0.046875,0.0
31,Artista_81,0.078125,0.0
31,Artista_163,0.109375,0.0
31,Artista_245,0.109375,0.0
31,Artista_326,0.125,0.0
32,Artista_0,0.046875,0.0
32,Artista_81,0.09375,0.0
32,Artista_163,0.125,0.0
32,Artista_245,0.125,0.0
32,Artista_326,0.125,0.0
33,Artista_0,0.0625,0.0
33,Artista_81,0.09375,0.0
33,Artista_163,0.109375,0.0
33,Artista_245,0.109375,0.0
33,Artista_326,0.109375,0.0
34,Artista_0,0.0625,0.0
34,Artista_81,0.078125,0.0
34,Artista_163,0.125,0.0
34,Artista_245,0.109375,0.0
34,Artista_326,0.109375,0.0
35,Artista_0,0.0625,0.0
35,Artista_81,0.09375,0.0
35,Artista_163,0.109375,0.0
35,Artista_245,0.109375,0.0
35,Artista_326,0.109375,0.015625
36,Artista_0,0.046875,0.0
36,Artista_81,0.078125,0.0
36,Artista_163,0.109375,0.0
36,Artista_245,0.109375,0.0
36,Artista_326,0.109375,0.0
37,Artista_0,0.046875,0.0
37,Artista_81,0.09375,0.0
37,Artista_163,0.109375,0.0
37,Artista_245,0.109375,0.0
37,Artista_326,0.109375,0.0
38,Artista_0,0.0625,0.0
38,Artista_81,0.09375,0.0
38,Artista_163,0.109375,0.0
38,Artista_245,0.125,0.0
38,Artista_326,0.109375,0.0
39,Artista_0,0.0625,0.0
39,Artista_81,0.09375,0.0
39,Artista_163,0.125,0.0
39,Artista_245,0.125,0.0
39,Artista_326,0.109375,0.0
40,Artista_0,0.046875,0.0
40,Artista_81,0.09375,0.0
40,Artista_163,0.125,0.0
40,Artista_245,0.109375,0.0
40,Artista_326,0.125,0.0
41,Artista_0,0.046875,0.0
41,Artista_81,0.078125,0.0
41,Artista_163,0.109375,0.0
41,Artista_245,0.109375,0.0
41,Artista_326,0.109375,0.0
42,Artista_0,0.046875,0.0
42,Artista_81,0.078125,0.015625
42,Artista_163,0.109375,0.0
42,Artista_245,0.109375,0.0
42,Artista_326,0.109375,0.0
43,Artista_0,0.046875,0.0
43,Artista_81,0.078125,0.0
43,Artista_163,0.109375,0.0
43,Artista_245,0.109375,0.0
43,Artista_326,0.109375,0.0
44,Artista_0,0.046875,0.0
44,Artista_81,0.09375,0.0
44,Artista_163,0.109375,0.0
44,Artista_245,0.109375,0.0
44,Artista_326,0.109375,0.0
45,Artista_0,0.046875,0.0
45,Artista_81,0.09375,0.0
45,Artista_163,0.109375,0.015625
45,Artista_245,0.109375,0.0
45,Artista_326,0.109375,0.0
46,Artista_0,0.0625,0.0
46,Artista_81,0.109375,0.0
46,Artista_163,0.125,0.0
46,Artista_245,0.125,0.0
46,Artista_326,0.125,0.0
47,Artista_0,0.046875,0.0
47,Artista_81,0.09375,0.0
47,Artista_163,0.109375,0.0
47,Artista_245,0.109375,0.0
47,Artista_326,0.109375,0.0
48,Artista_0,0.0625,0.0
48,Artista_81,0.09375,0.0
48,Artista_163,0.109375,0.0
48,Artista_245,0.109375,0.0
48,Artista_326,0.109375,0.0
49,Artista_0,0.046875,0.0
49,Artista_81,0.078125,0.0
49,Artista_163,0.109375,0.0
49,Artista_245,0.109375,0.0
49,Artista_326,0.109375,0.0
50,Artista_0,0.0625,0.0
50,Artista_81,0.09375,0.0
50,Artista_163,0.109375,0.0
50,Artista_245,0.109375,0.0
50,Artista_326,0.109375,0.0
51,Artista_0,0.0625,0.0
51,Artista_81,0.09375,0.0
51,Artista_163,0.125,0.0
51,Artista_245,0.125,0.0
51,Artista_326,0.15625,0.015625
52,Artista_0,0.09375,0.015625
52,Artista_81,0.140625,0.0
52,Artista_163,0.15625,0.0
52,Artista_245,0.171875,0.0
52,Artista_326,0.15625,0.0
53,Artista_0,0.078125,0.0
53,Artista_81,0.09375,0.0
53,Artista_163,0.40625,0.0
53,Artista_245,0.59375,0.0
53,Artista_326,0.625,0.0
54,Artista_0,0.171875,0.0
54,Artista_81,0.1875,0.0
54,Artista_163,0.15625,0.0
54,Artista_245,0.140625,0.0
54,Artista_326,0.15625,0.0
55,Artista_0,0.078125,0.0
55,Artista_81,0.140625,0.0
55,Artista_163,0.171875,0.0
55,Artista_245,0.125,0.0
55,Artista_326,0.109375,0.0
56,Artista_0,0.109375,0.0
56,Artista_81,0.125,0.0
56,Artista_163,0.125,0.0
56,Artista_245,0.125,0.0
56,Artista_326,0.125,0.0
57,Artista_0,0.0625,0.0
57,Artista_81,0.09375,0.0
57,Artista_163,0.125,0.0
57,Artista_245,0.109375,0.0
57,Artista_326,0.125,0.0
58,Artista_0,0.046875,0.0
58,Artista_81,0.09375,0.0
58,Artista_163,0.125,0.0
58,Artista_245,0.125,0.0
58,Artista_326,0.109375,0.0
59,Artista_0,0.046875,0.0
59,Artista_81,0.09375,0.0
59,Artista_163,0.125,0.0
59,Artista_245,0.125,0.0
59,Artista_326,0.125,0.0
60,Artista_0,0.046875,0.0
60,Artista_81,0.09375,0.0
60,Artista_163,0.140625,0.0
60,Artista_245,0.15625,0.0
60,Artista_326,0.15625,0.0
61,Artista_0,0.0625,0.0
61,Artista_81,0.09375,0.0
61,Artista_163,0.125,0.0
61,Artista_245,0.125,0.0
61,Artista_326,0.109375,0.0
62,Artista_0,0.046875,0.0
62,Artista_81,0.078125,0.0
62,Artista_163,0.125,0.0
62,Artista_245,0.109375,0.0
62,Artista_326,0.109375,0.0
63,Artista_0,0.046875,0.0
63,Artista_81,0.09375,0.0
63,Artista_163,0.125,0.0
63,Artista_245,0.125,0.0
63,Artista_326,0.109375,0.0
64,Artista_0,0.046875,0.0
64,Artista_81,0.09375,0.0
64,Artista_163,0.109375,0.0
64,Artista_245,0.125,0.0
64,Artista_326,0.109375,0.0
65,Artista_0,0.046875,0.0
65,Artista_81,0.09375,0.0
65,Artista_163,0.125,0.0
65,Artista_245,0.140625,0.0
65,Artista_326,0.140625,0.0
66,Artista_0,0.0625,0.0
66,Artista_81,0.09375,0.0
66,Artista_163,0.109375,0.015625
66,Artista_245,0.109375,0.0
66,Artista_326,0.125,0.0
67,Artista_0,0.0625,0.0
67,Artista_81,0.09375,0.0
67,Artista_163,0.203125,0.0
67,Artista_245,0.203125,0.0
67,Artista_326,0.203125,0.0
68,Artista_0,0.0625,0.0
68,Artista_81,0.078125,0.0
68,Artista_163,0.109375,0.0
68,Artista_245,0.109375,0.0
68,Artista_326,0.109375,0.0
69,Artista_0,0.0625,0.0
69,Artista_81,0.09375,0.0
69,Artista_163,0.125,0.0
69,Artista_245,0.109375,0.0
69,Artista_326,0.109375,0.0
70,Artista_0,0.0625,0.0
70,Artista_81,0.09375,0.0
70,Artista_163,0.140625,0.0
70,Artista_245,0.125,0.0
70,Artista_326,0.109375,0.0
71,Artista_0,0.0625,0.0
71,Artista_81,0.09375,0.0
71,Artista_163,0.109375,0.015625
71,Artista_245,0.109375,0.0
71,Artista_326,0.125,0.0
72,Artista_0,0.0625,0.0
72,Artista_81,0.09375,0.015625
72,Artista_163,0.109375,0.015625
72,Artista_245,0.109375,0.0
72,Artista_326,0.125,0.0
73,Artista_0,0.0625,0.0
73,Artista_81,0.078125,0.0
73,Artista_163,0.125,0.0
73,Artista_245,0.109375,0.0
73,Artista_326,0.109375,0.0
74,Artista_0,0.0625,0.0
74,Artista_81,0.09375,0.0
74,Artista_163,0.125,0.0
74,Artista_245,0.140625,0.0
74,Artista_326,0.140625,0.0
75,Artista_0,0.0625,0.0
75,Artista_81,0.125,0.0
75,Artista_163,0.125,0.0
75,Artista_245,0.109375,0.0
75,Artista_326,0.140625,0.0
76,Artista_0,0.0625,0.0
76,Artista_81,0.09375,0.0
76,Artista_163,0.109375,0.0
76,Artista_245,0.109375,0.0
76,Artista_326,0.125,0.0
77,Artista_0,0.0625,0.0
77,Artista_81,0.09375,0.0
77,Artista_163,0.109375,0.0
77,Artista_245,0.125,0.0
77,Artista_326,0.125,0.0
78,Artista_0,0.078125,0.0
78,Artista_81,0.09375,0.0
78,Artista_163,0.109375,0.0
78,Artista_245,0.109375,0.0
78,Artista_326,0.125,0.0
79,Artista_0,0.0625,0.0
79,Artista_81,0.109375,0.0
79,Artista_163,0.125,0.0
79,Artista_245,0.125,0.0
79,Artista_326,0.125,0.0
80,Artista_0,0.0625,0.0
80,Artista_81,0.09375,0.0
80,Artista_163,0.125,0.0
80,Artista_245,0.109375,0.0
80,Artista_326,0.140625,0.0
81,Artista_0,0.078125,0.0
81,Artista_81,0.09375,0.0
81,Artista_163,0.125,0.0
81,Artista_245,0.125,0.0
81,Artista_326,0.109375,0.0
82,Artista_0,0.046875,0.0
82,Artista_81,0.09375,0.0
82,Artista_163,0.140625,0.0
82,Artista_245,0.140625,0.0
82,Artista_326,0.125,0.015625
83,Artista_0,0.046875,0.0
83,Artista_81,0.078125,0.0
83,Artista_163,0.109375,0.0
83,Artista_245,0.125,0.015625
83,Artista_326,0.109375,0.0
84,Artista_0,0.0625,0.0
84,Artista_81,0.09375,0.0
84,Artista_163,0.140625,0.0
84,Artista_245,0.203125,0.0
84,Artista_326,0.140625,0.0
85,Artista_0,0.046875,0.0
85,Artista_81,0.09375,0.0
85,Artista_163,0.125,0.0
85,Artista_245,0.109375,0.0
85,Artista_326,0.140625,0.0
86,Artista_0,0.0625,0.0
86,Artista_81,0.109375,0.0
86,Artista_163,0.171875,0.0
86,Artista_245,0.109375,0.0
86,Artista_326,0.140625,0.0
87,Artista_0,0.078125,0.0
87,Artista_81,0.109375,0.0
87,Artista_163,0.140625,0.0
87,Artista_245,0.125,0.0
87,Artista_326,0.125,0.0
88,Artista_0,0.0625,0.0
88,Artista_81,0.109375,0.0
88,Artista_163,0.125,0.0
88,Artista_245,0.125,0.0
88,Artista_326,0.28125,0.0
89,Artista_0,0.078125,0.0
89,Artista_81,0.109375,0.0
89,Artista_163,0.125,0.0
89,Artista_245,0.125,0.015625
89,Artista_326,0.109375,0.0
90,Artista_0,0.0625,0.0
90,Artista_81,0.09375,0.015625
90,Artista_163,0.109375,0.0
90,Artista_245,0.125,0.015625
90,Artista_326,0.109375,0.0
91,Artista_0,0.0625,0.0
91,Artista_81,0.09375,0.0
91,Artista_163,0.140625,0.0
91,Artista_245,0.125,0.0
91,Artista_326,0.140625,0.0
92,Artista_0,0.046875,0.0
92,Artista_81,0.09375,0.0
92,Artista_163,0.125,0.0
92,Artista_245,0.125,0.0
92,Artista_326,0.109375,0.0
93,Artista_0,0.0625,0.0
93,Artista_81,0.09375,0.0
93,Artista_163,0.15625,0.0
93,Artista_245,0.125,0.0
93,Artista_326,0.125,0.0
94,Artista_0,0.0625,0.0
94,Artista_81,0.09375,0.0
94,Artista_163,0.109375,0.0
94,Artista_245,0.109375,0.0
94,Artista_326,0.109375,0.0
95,Artista_0,0.0625,0.0
95,Artista_81,0.09375,0.0
95,Artista_163,0.125,0.0
95,Artista_245,0.109375,0.0
95,Artista_326,0.125,0.0
96,Artista_0,0.0625,0.0
96,Artista_81,0.09375,0.0
96,Artista_163,0.140625,0.015625
96,Artista_245,0.109375,0.0
96,Artista_326,0.109375,0.0
97,Artista_0,0.046875,0.015625
97,Artista_81,0.09375,0.0
97,Artista_163,0.109375,0.0
97,Artista_245,0.109375,0.0
97,Artista_326,0.125,0.0
98,Artista_0,0.0625,0.0
98,Artista_81,0.09375,0.0
98,Artista_163,0.109375,0.0
98,Artista_245,0.125,0.0
98,Artista_326,0.125,0.0
99,Artista_0,0.078125,0.0
99,Artista_81,0.125,0.0
99,Artista_163,0.125,0.0
99,Artista_245,0.109375,0.0
99,Artista_326,0.125,0.0
